speech,label,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_9,mfcc_10,mfcc_12,mfcc_14,mfcc_15,mfcc_17,mfcc_19,mfcc_20,mfcc_22,mfcc_23,mfcc_24,mfcc_25,mfcc_26,mfcc_27,mfcc_28,mfcc_29,mfcc_30,mfcc_31,mfcc_32,mfcc_33,mfcc_34,mfcc_36,mfcc_37,mfcc_38,mfcc_39,mfcc_40,chroma_1,chroma_8,spectral_1,spectral_2
data/Angry_Female/jt_anger_8.wav,angry,-320.7143,122.73345,-57.07777,52.91435,-26.8622,-30.900473,1.0524876,-3.2828107,-27.576754,-10.573883,-9.444349,-11.406583,-5.4101534,-8.379402,-9.485631,-3.7074368,-11.388469,-5.865282,-4.3845253,-4.2545805,0.43237188,-4.320071,4.0548935,0.86808425,-1.6571451,6.9800816,1.2861587,6.103773,-3.2798588,0.84604496,-3.3455107,-1.5181044,-0.62881094,0.35221687,0.2623091,31.548273914973834,18.588661699045236
data/Angry_Female/anger_xn_34.wav,angry,-429.06485,117.55505,-17.381527,40.256844,-1.7626984,-12.189436,6.6372185,3.4853125,-1.8594762,2.2015877,-6.794813,0.5190662,-3.5624974,-3.0151138,-3.0260587,0.37932903,-1.0958456,-3.11208,-5.5260954,-5.2020426,1.1547549,-1.6513777,2.1050024,8.398647,5.7878513,6.5193834,3.4974556,1.6628441,1.8542272,3.8208334,2.2740028,-0.4233594,0.12268448,0.28155792,0.40854543,27.917130256082856,17.347293515550312
data/Angry_Female/anger_xn_20.wav,angry,-522.36414,101.34304,4.4483027,33.975475,-3.9003778,-7.9695787,18.349178,-4.4354596,1.8253559,0.899552,-3.4664567,1.4759108,-2.2113872,-6.234107,-0.26119828,-2.9195306,-2.7662973,-4.1785994,-5.900362,-3.598147,-3.640802,-5.8538933,-2.812806,-0.59396684,0.4014645,2.4465694,1.2865297,0.8076184,-2.0407348,-3.28539,-3.4281878,-1.6069891,-0.5449894,0.3765556,0.56315184,29.96173017456374,16.288533799803627
data/Angry_Female/ws_anger_39.wav,angry,-517.6601,130.43011,-6.599386,39.755093,-2.8512588,4.3323975,21.77705,13.811655,-9.156809,2.935186,-7.2625694,-2.9095502,-0.4171354,1.4421962,4.1117673,4.120897,1.642795,3.1164987,-1.2604444,-3.5987647,3.4845397,0.6962981,0.87085253,2.1929393,1.8507029,3.058855,-1.2291332,1.2443725,-1.1643801,1.8172768,-2.6193182,-2.2210007,0.39128095,0.5246504,0.35054266,22.415329455942757,16.888228390579524
data/Angry_Female/ws_anger_05.wav,angry,-514.0568,94.65651,3.3918374,38.72484,1.6405593,10.367709,17.114918,14.3610735,-2.7094426,-1.4903923,-3.0429492,-3.810205,-6.372641,2.6038942,-2.7367127,5.9814267,3.3934786,7.8365026,4.108694,2.1545131,6.4071617,-0.7650343,1.6725487,2.2770517,-2.3421242,1.3458608,-0.2558587,-1.0125471,-2.604309,-1.3738984,-2.2113898,-3.5704434,-4.9660525,0.5335343,0.27218115,21.670839214230295,16.53634684313742
data/Angry_Female/ws_anger_11.wav,angry,-531.1776,94.65317,10.422038,31.308546,-0.23396842,9.433835,20.356932,11.628032,-7.1152425,4.6824064,-5.5162277,-2.0917606,-3.8177774,-1.3361746,-1.7761588,1.7200378,0.560746,2.8353016,0.8416922,0.7702197,5.52133,6.2671914,8.39215,4.4912443,2.477588,4.354652,-2.1805694,-3.1136305,-1.8889018,-0.6699299,-2.8269467,-3.0712366,-2.60345,0.5750179,0.29435322,21.791606492715307,17.589532145611397
data/Angry_Female/ws_anger_10.wav,angry,-530.1304,106.46178,-10.449994,44.13782,-1.6535947,6.1420445,17.364067,21.463905,-6.344525,6.1511335,-1.7654865,-0.6968148,-2.5145817,-0.03166947,-0.16887046,7.0191026,3.9527664,2.1282897,1.4786036,-5.593486,-2.2935457,1.0867729,3.7491233,1.7087203,-0.848476,4.799537,2.7428281,-1.141672,0.90253204,2.4497423,-2.27854,-1.8098406,0.47496438,0.5732842,0.39545178,21.82045340892789,15.11168078808495
data/Angry_Female/ws_anger_04.wav,angry,-485.95544,125.36827,-1.7481668,44.700226,0.09291053,-2.83874,19.031313,11.733279,-1.7399942,-4.1856585,-6.6824656,-4.7005243,-6.5023766,1.985626,2.5938575,6.196415,-1.0702956,2.8684387,2.2930014,-1.6377127,5.2444305,4.016789,2.3596938,4.768242,3.160816,0.72373575,0.11856314,2.0229447,-4.5171733,1.8206561,-1.7545905,-3.3002489,-1.2588061,0.4861857,0.30010498,21.44506273325728,17.71662178814436
data/Angry_Female/ws_anger_38.wav,angry,-488.85156,110.49961,5.783892,38.286167,1.4615757,5.8632817,18.412563,18.022093,-4.659415,0.5478041,-8.739366,-3.4525504,-1.603417,-3.252311,0.31733546,3.980296,5.98813,4.728649,-1.1566076,-2.9064586,0.28229263,2.3211153,5.9343815,1.6591324,1.5267568,6.6437697,0.6484568,-0.31577513,1.6472925,0.38294697,-2.8176923,-1.4230957,-0.30141595,0.5203688,0.3277477,23.43815169289206,17.154079524167727
data/Angry_Female/anger_xn_21.wav,angry,-452.8781,135.08603,-31.460367,69.26986,-11.926749,-30.48158,23.07659,-12.493269,-4.9907937,4.833401,-6.097704,8.239024,-4.4399824,-10.540677,-2.0164576,-9.294396,-9.165989,-5.821368,-7.2289314,-5.8456807,1.2269793,1.2403829,2.3105645,5.1095657,2.819859,2.2276666,2.6743615,4.5006065,3.9687085,4.008803,3.075649,4.3086743,2.748818,0.3200372,0.4584472,30.350247591267205,17.997692033655323
data/Angry_Female/anger_xn_35.wav,angry,-407.24683,84.61888,-27.444672,28.709093,-4.6202855,-9.99363,14.394107,-0.45181105,0.32232243,0.3193754,-2.262259,3.5926998,0.76970124,-2.315093,1.2863451,-2.3728356,-4.819279,-1.1732242,-4.013838,-3.9990313,-0.056832142,-4.0593905,-3.0932498,-0.6681804,-0.05871511,4.086051,3.2211504,2.6339803,-0.320489,-0.68828624,1.0013077,2.1997843,1.5265906,0.42747444,0.54790825,26.804814962307045,14.274770757924788
data/Angry_Female/anger_xn_23.wav,angry,-459.526,109.968506,-19.881098,42.9382,-6.972301,-16.716578,12.658818,-9.204737,0.34747526,1.4559824,3.1063473,3.9181633,-1.0285345,-8.429611,-1.552083,-4.521611,-6.3184524,-7.8213778,-5.4747562,-3.6715949,-3.8419778,-4.0500083,0.038070824,1.9702864,0.36009148,1.0687548,1.8317512,2.230819,2.1379757,0.928223,-1.8583399,-0.00083933456,0.06559323,0.3841781,0.5644783,30.14964431755724,16.613809252391643
data/Angry_Female/anger_xn_37.wav,angry,-390.28076,87.81213,-24.143595,31.202839,-6.6174054,-9.414576,15.143696,1.6147898,1.0231365,3.3432913,-2.3007345,-0.93559974,-1.0884578,-4.817069,-5.2330337,-0.30637002,-2.460278,-2.2738597,-2.6077642,-2.5287633,-1.0784913,-2.0336144,1.254522,-0.18308164,-2.009214,0.7542362,-1.1103842,0.5567889,-1.7094785,0.17647673,-1.5865326,-0.047590226,0.4555444,0.41548535,0.4592181,27.2446368005822,14.387339031983542
data/Angry_Female/ws_anger_12.wav,angry,-511.21515,97.72508,1.7966008,35.57608,0.50844383,7.6882305,19.879896,10.408619,-3.827347,-1.6272092,-3.3545861,-3.7540321,-0.5532441,3.3033063,0.15128408,3.030064,-2.3271635,-0.89570135,1.8810865,-0.85482466,3.356612,1.8620833,0.36692446,3.123077,2.2556744,1.5350543,1.031768,1.7249773,-1.821478,1.4458628,-0.38405892,-3.6423926,-2.7228646,0.4674481,0.36544797,21.68923637054659,15.736565220920667
data/Angry_Female/ws_anger_06.wav,angry,-511.81604,113.45386,13.627924,37.115814,-1.4360874,4.7083735,20.352547,8.404882,-5.501767,-2.4075782,-4.614711,-2.6999214,-3.281652,-0.26097864,-2.6183767,1.8227636,0.48261037,4.266838,-1.0788879,-3.7531087,2.2986462,1.1488936,2.9820273,1.4342196,-0.3356757,4.1661854,2.2763927,1.3600084,-1.202951,2.3185468,-2.4928713,-2.3511448,0.8467924,0.45293295,0.36869282,23.95995858609559,17.71259291729095
data/Angry_Female/ws_anger_07.wav,angry,-456.72174,80.51162,-3.0571535,32.389282,11.586813,-7.8030443,4.076255,8.957953,-4.4701085,-2.833282,-3.562361,0.31709465,-5.6276264,-3.5119798,-4.1970496,1.7795484,-2.3119254,3.1677868,3.6856613,-1.1614742,2.8277917,2.8463094,-0.112633854,1.8912642,1.5001817,-0.13446309,-0.5118914,0.10452127,-3.226676,-0.6486581,-1.6089028,-4.6218095,-1.7129002,0.5626111,0.29114023,21.967648276915423,15.32058419400238
data/Angry_Female/ws_anger_13.wav,angry,-517.2748,110.69587,11.833495,40.6344,0.78821295,3.4099078,15.92254,13.105327,-4.4170504,-0.7483349,-8.008157,-1.562642,-4.342994,-2.3684804,-2.8883247,0.8329578,2.2461536,4.8515034,-0.92416394,-3.331133,2.1223605,0.500914,-0.19147849,-1.7805021,-1.289059,0.77269465,-1.9246635,3.313921,0.96155924,5.314928,1.3526663,-1.0098888,0.65802914,0.45775297,0.41042948,22.374051878570555,17.991653131705505
data/Angry_Female/anger_xn_36.wav,angry,-365.28217,109.493286,-51.92552,46.114662,4.779965,-24.903809,10.553125,-5.8640847,1.1130568,-1.8571863,-0.9486714,2.31705,-1.4885709,-5.0882444,-4.7466125,-2.9292848,-6.1220884,-1.2380233,-0.88521624,-2.906868,1.6602442,-0.23776656,0.60320437,3.0230565,0.3811014,0.64974695,-1.3834988,-2.0548956,0.08663386,3.436065,3.3072517,2.2085478,3.4951787,0.4211761,0.45274836,28.184892227852096,15.201438123901788
data/Angry_Female/anger_xn_22.wav,angry,-461.5393,121.47026,-21.889751,36.91796,-15.397932,-15.734548,16.534157,-6.8425217,7.009571,-0.19443578,3.966785,0.7064571,3.207562,-8.482173,0.81449175,-3.3747203,-7.641035,-8.43907,-4.2138357,-4.8131046,-1.2240198,2.102127,3.7632697,6.695766,2.9768288,0.6780115,1.2724983,-1.6840172,2.0076485,-1.3586016,-3.0053043,-1.6584551,-2.6150541,0.36648476,0.47729856,28.928180680182702,15.842889909762311
data/Angry_Female/jt_anger_26.wav,angry,-305.9062,120.633675,-89.0781,43.581448,-28.788599,-26.21241,-1.3011543,0.15598217,-24.929169,-6.0145454,-6.388256,-12.346221,-1.4108994,-6.461893,-7.373842,-0.9758832,-7.7350574,0.8540381,2.6220133,2.470592,3.8345802,-6.800459,3.4329278,-0.5841339,-4.1126,6.9235063,-3.5207171,-1.3468281,-5.485638,2.5749054,-3.633259,-3.5368516,-1.1041354,0.41686296,0.27269936,28.761861251450448,17.54686276106831
data/Angry_Female/jt_anger_27.wav,angry,-313.9794,141.13988,-77.33033,35.984226,-34.862568,-26.813334,-3.39662,-3.750986,-29.394411,-10.702774,-0.72018653,-11.240692,1.5950799,-10.652139,-7.501087,-2.8235338,-11.425613,1.4771538,-3.3057392,-4.656382,1.665233,-10.5057125,0.33055437,-3.318479,-8.091047,4.387007,-4.57477,0.599492,-2.2725368,5.527676,-0.6932492,0.97834146,1.6316346,0.39631674,0.30115578,31.190141403912335,17.176069267446824
data/Angry_Female/jt_anger_19.wav,angry,-302.85468,140.99338,-76.64932,34.7582,-38.622013,-26.056347,3.691716,-5.463514,-29.285057,-11.861816,-6.389838,-9.802676,-8.364979,-9.731228,-12.420439,-5.057462,-14.53865,-1.1233189,1.4772682,3.725858,11.855094,1.0001913,7.264609,2.8276582,-1.7535008,8.389889,-1.2993515,0.29722455,-4.885582,3.1082888,-1.989323,-2.2224867,-2.6379457,0.40095702,0.16526568,28.075351104572462,19.82708741670052
data/Angry_Female/jt_anger_25.wav,angry,-302.48337,132.06538,-67.07279,28.927996,-30.045933,-19.891388,5.4959884,-4.495743,-19.215002,-11.248597,-13.120226,-12.669153,-9.788287,-6.218049,-11.218903,-2.4475245,-7.3826933,2.6312551,3.8946009,5.1547318,6.7002583,-1.7115941,7.183669,0.57843965,-3.9267275,4.4716687,-4.9483576,-0.73805565,-5.7814856,0.3273102,-4.60245,-2.5211282,-0.9368655,0.39067304,0.24938771,27.92163875614316,19.41630116475277
data/Angry_Female/jt_anger_24.wav,angry,-314.2515,123.92326,-74.984146,57.119667,-32.92029,-35.944965,-0.41107354,-7.324236,-32.761642,-8.008436,-1.9121969,-13.609689,1.8560303,-9.993154,-4.0946045,-5.4169536,-12.523753,-2.9542353,-3.983875,-1.3213814,5.121424,-2.3946397,10.696075,5.877999,-1.0053807,5.96256,-4.1154523,0.22633086,-5.4897084,0.7860082,-5.1932178,-1.0070436,-1.1962584,0.45919952,0.26854464,29.934274311174224,16.33583276952811
data/Angry_Female/jt_anger_18.wav,angry,-328.42255,118.09697,-73.60383,40.04312,-31.766294,-22.357697,1.4993136,-0.77814364,-28.711243,-8.133922,-0.90626484,-9.499238,0.31066173,-10.918012,-6.536972,-3.1640983,-8.710211,2.2057333,-1.811677,-4.8219004,0.69074136,-6.0503435,3.2567933,0.16476957,-2.3215733,4.432894,-4.396959,2.3094695,-2.454099,2.6000628,-4.472999,-0.42193508,0.44275835,0.4553723,0.29298955,29.47384610072161,17.12378207441784
data/Angry_Female/jt_anger_20.wav,angry,-319.08795,119.5826,-65.19555,36.007767,-26.726328,-27.984865,2.355759,-7.6199136,-24.586876,-11.826385,-4.305113,-9.483382,-2.024722,-9.643263,-3.791286,-1.397733,-3.6916084,2.270359,1.3061981,1.4147185,2.5797,-3.6702857,5.1617436,1.6082785,-1.7013137,3.604009,-4.5547247,0.47829354,-5.741261,0.22336732,-4.2961407,-2.21099,-1.1408786,0.38608155,0.2472105,27.84264385447452,18.821177485961034
data/Angry_Female/jt_anger_21.wav,angry,-321.8358,110.42028,-64.80733,31.855368,-37.02157,-16.807909,1.0525383,1.1008519,-21.409803,-5.2044806,-4.788388,-9.546486,-4.3287587,-5.640491,-8.810262,2.8050632,-5.7546477,3.915057,-0.4391905,0.09083874,6.2274623,-4.345134,5.1675024,0.34703892,-4.2846966,5.810684,-3.8755348,-1.5485355,-7.196476,0.91127,-4.668289,-2.751786,-0.4727511,0.48680803,0.21331172,27.267002909380107,17.655951826326255
data/Angry_Female/anger_xn_40.wav,angry,-316.11963,123.91619,-46.11117,13.469209,-19.740566,-21.509552,14.152733,-4.8640194,6.066341,-1.6440121,0.61082447,-1.8045841,-2.0846698,-1.1103613,-2.9804945,2.9817579,-2.1508508,-5.9025183,-4.741151,-3.5346103,0.9015556,0.28292963,1.6017663,4.300005,3.115769,3.0687072,1.6948359,2.657439,-0.86994016,0.5558212,-0.04392025,-1.2125691,0.8399332,0.32297054,0.35742643,26.3499530028449,14.925751084106185
data/Angry_Female/jt_anger_23.wav,angry,-315.87866,136.17398,-63.623707,35.871162,-37.02787,-29.433252,2.930248,-8.203374,-29.686234,-14.359462,-1.6797682,-13.527896,0.1001287,-9.474268,-5.8516917,-1.3464403,-5.603226,1.454156,3.4004278,2.7676842,4.404219,-3.7088106,3.1568413,-0.46469498,-4.0950384,2.8746521,-2.4001107,2.5227535,-5.7225013,-0.82760787,-5.2655945,-1.6251094,-1.4012538,0.39716956,0.20301384,28.45628024785747,18.481292502729808
data/Angry_Female/anger_xn_9.wav,angry,-503.65747,107.86774,-2.1341884,45.16511,-3.437526,-14.391782,14.890924,-8.534273,-1.3337646,2.6141152,0.8354598,-0.14173362,0.9882814,-6.912468,-1.5980123,-0.13349712,-3.3337197,-8.084579,-5.2132697,-2.4706788,-1.190588,-0.87162066,1.0103788,2.3998108,0.21295425,-0.3762974,0.42486295,1.533843,-0.9783325,-1.974683,-1.6749916,-1.4399009,-1.6128803,0.44561842,0.5441354,30.279329793211915,15.791932612006077
data/Angry_Female/anger_xn_8.wav,angry,-439.1059,133.36195,-32.400986,49.777824,-16.061207,-27.912416,14.908999,-8.585907,-5.218778,5.0725813,-0.14555734,-1.9702498,0.7970009,-6.0325913,0.56280106,0.18331476,-3.8960767,-1.1406232,0.1660533,-4.5196967,-4.1419735,-5.482479,-0.39395094,1.9895219,-4.310436,-4.5208187,-3.2425683,-1.8346862,-1.2031605,0.48015025,0.81840974,3.278031,2.130534,0.34580007,0.45992753,31.017326658020348,16.627823322527068
data/Angry_Female/jt_anger_22.wav,angry,-313.0378,122.94308,-72.671005,45.151585,-30.32812,-21.920805,-0.24497446,-1.4091419,-30.381704,-7.1839066,-4.0098763,-9.692135,-3.97091,-10.139003,-9.365525,-3.2738483,-9.351414,2.2835083,-4.4297204,-2.596299,1.463722,-8.277303,6.33418,0.094013974,-3.8389316,6.424118,-3.5964718,4.3647876,-5.9570456,1.639265,-5.166013,-0.23301148,1.2286873,0.4445924,0.30471072,30.620974790922507,17.88058050973529
data/Angry_Female/anger_xn_41.wav,angry,-408.41083,98.7124,-42.63622,24.807714,-16.683397,-19.470024,12.73322,6.1791487,7.0262733,1.6281388,-0.57462305,2.0113828,2.5343387,-0.86185855,-0.31251013,-0.527576,-2.4418275,3.3782916,0.38213935,-3.1308777,0.26280716,-1.8960241,-0.9250641,-2.3783557,-2.8903446,0.79641515,-0.8722737,1.746991,0.25814325,2.5014145,-1.0606856,-0.7521067,0.76683474,0.42250034,0.6503058,25.972510841191774,13.04413528266044
data/Happy_Male/happy_xnm_31.wav,happy,-532.4387,125.3808,-11.583419,40.094246,6.57238,-14.052092,6.623364,-0.23153798,-1.2693206,8.209984,1.1216944,3.2476435,0.92955005,-1.6566987,-2.4843028,-1.1879473,-4.953423,-1.7962842,-0.49920055,-4.514797,-2.3014276,-3.3720353,-5.753455,-5.4839687,-5.662561,-2.8619764,-0.5275256,0.8015808,0.61173856,-0.08557918,-2.138416,-2.234722,-1.7740376,0.57639813,0.45314133,29.923042888798552,15.861370365625877
data/Happy_Male/happy_xnm_32.wav,happy,-521.49915,159.62047,-5.3711085,23.95182,-5.5214663,-15.562547,7.144784,-4.035869,-1.0116239,5.403202,0.43500507,-1.9477832,-3.2813997,-2.6822758,-3.0887518,-0.19580318,-6.1163335,-2.7603002,-4.4075165,-7.198726,-2.1858535,-3.6910198,-2.6782434,-2.8267317,-6.3715644,-4.038995,-5.1317506,-5.4792085,-5.8919086,-5.6312203,-5.825481,-5.9329534,-5.723219,0.61344606,0.3683508,32.101215315516086,14.49026360348672
data/Happy_Male/ml_happy_A-08.wav,happy,-443.55038,112.69429,-2.408364,26.142584,2.534042,-9.323355,-6.3787255,-6.245411,-5.736705,4.754585,-2.8394165,-2.2509143,-5.34416,-2.0345006,2.19093,0.18264644,-1.3559284,-2.4413946,-4.466523,-0.31172302,-2.683833,1.5224489,-1.9385301,0.5022083,-3.8432863,-0.53473455,-1.9233834,0.2675497,2.2935348,-2.7949488,-0.5068959,-0.80011356,2.548489,0.56480575,0.46374145,15.406022839390094,12.871965314555545
data/Happy_Male/ml_happy_A-20.wav,happy,-457.5088,99.8998,-4.752683,13.415148,0.037543163,-5.263154,0.1110446,-9.693899,0.5474406,1.607464,-0.10744192,-1.6139854,-5.6602306,-2.9532547,2.1442232,1.8144532,-1.6280164,0.6246082,-1.1196898,1.5262196,-1.5760334,4.036588,-0.73520887,2.4765768,-2.544335,0.49412405,-2.5475593,0.603775,0.7291232,-2.3669918,1.4757776,-1.8403888,3.094769,0.6129092,0.57371575,13.076473402828954,12.688204592788496
data/Happy_Male/ml_happy_A-09.wav,happy,-440.64417,117.07096,-7.3901954,14.752105,-0.83512866,-5.2342587,-4.0298367,-7.844994,-3.3543687,2.1073568,-1.6999962,-0.5937007,-5.7083373,-5.1877794,2.4370575,-0.36517596,-0.8403153,-0.6484673,-3.7454205,0.29718006,-2.6830883,2.1875162,-2.447401,0.850813,-2.9035501,1.9207997,-1.9541427,1.8929192,1.4251012,-3.6894438,-0.313186,-2.3695576,1.4519807,0.52673554,0.42963633,15.44715457659186,12.506401941573081
data/Happy_Male/happy_xnm_33.wav,happy,-456.61188,84.57183,-18.02657,23.21943,-4.7577906,-6.65416,10.769498,1.6723832,2.202317,1.7339412,2.753766,-1.7850505,-2.1249132,-1.2547314,-3.9078665,-4.369896,-11.345964,-4.434841,-2.3230608,0.7642785,11.967272,10.121258,6.699793,-0.1179606,-6.6847024,-1.922741,-0.9571317,0.6744495,-3.8713439,-2.0801258,0.18800417,0.7781687,-1.1691393,0.60382146,0.5126123,27.616472970908,15.81338464226008
data/Happy_Male/ew_happy-9.wav,happy,-332.35513,180.15427,-30.643757,30.309309,30.172995,-2.5577796,3.6950219,-16.7468,-9.83804,-9.965948,6.3861847,-0.23925842,3.69455,-3.7730489,-6.2652335,5.0084925,-4.181681,-1.2469003,-2.2589083,-2.3342254,0.9463677,-6.0653386,0.8179205,3.8839257,-3.2733727,-0.74391294,-0.27945256,-0.58056533,-4.1230125,0.6711156,-3.0274,0.28681257,0.92415994,0.35015243,0.23614885,21.331231659053923,18.25653946509162
data/Happy_Male/happy_xnm_37.wav,happy,-475.63654,92.92516,-9.76311,34.677216,11.132033,-10.4432335,0.5845972,0.17648263,-0.54288614,5.8323917,4.461143,0.5534075,-1.3343999,-0.24391302,-0.29552937,2.6278257,-2.3683693,-2.0126925,-1.9694272,-5.2828474,-3.215315,-2.5796354,-1.7328175,-4.3479133,-6.6040134,-2.8301978,-4.0193305,-5.010201,-7.0625486,-6.2264934,-4.6971865,-1.9256328,-0.00044956207,0.6354837,0.37955186,31.050465503385837,14.71065234405874
data/Happy_Male/ml_happy_A-19.wav,happy,-441.00436,101.7344,-8.605212,17.608461,12.225742,-7.7646136,-6.443808,-9.32157,-2.375824,0.18291497,-2.2188952,-0.23851232,-5.7681127,-4.7491713,0.40844327,-0.6239883,-3.725206,-1.8874396,-2.0502965,1.3809615,-2.525534,1.9970427,0.24889769,1.4438424,-1.9007595,2.2265751,0.2533941,3.0715675,1.5157088,-3.0700076,0.76931006,-2.5120516,3.403144,0.4710899,0.5461129,14.673294719251261,12.88824626417523
data/Happy_Male/ml_happy_A-18.wav,happy,-461.47314,90.55905,-2.45239,16.849995,3.8366482,-3.1686652,0.72687054,-11.352061,-0.60135627,0.5021965,-2.092985,-4.4176025,-5.368579,-2.385065,0.9508578,0.7669589,-3.2487197,1.1615331,-1.9439368,0.24867027,-3.5808208,0.8102914,-1.7668821,2.471568,-0.15000725,4.4286914,1.3632979,4.2845774,2.8018682,-0.917294,2.2786324,-0.79849416,3.1717253,0.46080545,0.5140656,14.078306785752899,13.919490657943863
data/Happy_Male/happy_xnm_36.wav,happy,-553.3987,109.882195,3.9739966,36.867928,0.7882454,-3.5812051,12.166296,0.33050323,-4.576675,6.522077,4.4926577,-0.872349,5.056553,-3.6511343,0.0039170333,2.184785,-4.4738517,-3.3425963,-1.1569961,-4.8729177,-3.128002,-3.9257574,-4.0231714,-2.8420281,-3.4438157,-4.307947,-6.749231,-3.3742573,-2.2397158,-2.3082945,-0.898503,-0.7187819,-3.3930278,0.60479206,0.5039236,30.79339931804101,14.72918986094415
data/Happy_Male/ew_happy-8.wav,happy,-351.3551,172.51416,-26.981884,29.67618,25.472193,0.029083487,4.7620955,-10.187351,-3.5401773,-10.012292,9.556149,0.7890889,4.0834184,-4.303684,-5.162127,4.294507,-5.688439,-2.807293,0.07502403,-1.1220236,-0.8421957,-3.6005926,1.3545793,0.81456846,-2.5922725,-1.269431,-0.59439784,1.6505837,-4.848663,1.4829342,-4.0338974,0.3453716,1.4569368,0.4857889,0.25841478,21.997495183095026,16.11670096137083
data/Happy_Male/happy_xnm_34.wav,happy,-476.7324,108.02836,-13.462976,39.208344,-8.252508,-18.717508,10.182625,-0.39585793,0.021587288,6.191468,0.023536649,0.45104572,-1.1018467,-2.221082,-4.757665,2.3365605,-3.3219666,-2.608353,-4.4962683,-9.014083,-1.9796139,-2.3276365,-5.8143687,-4.6835856,-4.3791785,-2.2646236,-1.895833,-0.3946542,-0.6916512,-1.6050216,-3.7746134,-3.7323577,-2.3889627,0.51286757,0.42140538,31.086525297727892,16.791858776906793
data/Happy_Male/happy_xnm_35.wav,happy,-543.1812,114.157104,-2.1010396,46.903267,9.839524,-10.887137,5.4217196,-0.54504704,-9.3116665,5.86846,0.5906741,-0.2144288,1.8361417,-1.8354613,-1.8031619,1.0800135,-5.831295,-2.830399,-1.2344259,-5.8412766,-3.9489305,-3.1972716,-3.2007926,-3.905463,-3.019263,-2.573829,-4.9603925,-1.7463815,-3.3531816,-2.7616763,-5.7295403,-3.8264096,-2.8796735,0.6034484,0.49624702,31.30304824378181,14.39841265915623
data/Happy_Male/ml_happy_B-05.wav,happy,-416.11465,106.70354,-7.392128,13.386434,3.3175972,-6.9807177,-6.629027,-6.3169284,3.1214573,2.8939095,-4.3644156,-1.3694292,-8.044497,-6.227058,-1.9865415,-0.15238982,-4.6743035,-1.4429667,-4.748812,-1.683519,-4.386545,-0.8840161,-2.6180117,2.3499053,2.1745644,8.289949,5.870053,6.2704673,0.59303844,-0.5673688,5.480238,2.3468013,4.2551866,0.3675829,0.43494114,15.871131439533018,15.248428575955334
data/Happy_Male/ml_happy_B-11.wav,happy,-460.5483,79.22536,-12.110902,10.652492,0.87094283,-2.3446093,1.6774639,-8.608,4.316414,-0.54144263,1.8971881,-5.0031047,-3.709583,3.1082418,7.0837154,3.0316718,-2.3899431,2.3519964,1.4927952,3.329584,-0.23909117,2.5386372,-2.0005078,2.9001477,-2.0072594,1.6884891,-3.2569375,0.7209348,1.7552692,-0.32123545,3.384037,0.55633265,2.2607083,0.59572905,0.57265,12.556994863715152,12.860017325798145
data/Happy_Male/ew_happy-20.wav,happy,-329.72903,145.23221,-15.857174,20.083176,13.725859,-6.2705045,-0.9247009,-9.158565,-12.956349,2.587622,5.650503,7.3983383,-0.82290083,4.0529575,-4.1802,2.1917806,-5.5067644,-2.4594357,-0.3819288,-3.516386,3.9315124,-0.40330604,-2.6455014,-0.92107224,-2.2132351,0.26821768,-3.4244258,-2.1170874,-1.4836322,1.8287041,-3.0928457,-1.097395,4.577238,0.49817732,0.22218348,21.827663895699654,15.474591806127187
data/Happy_Male/ew_happy-21.wav,happy,-376.27856,143.71396,-13.957118,37.38085,5.552504,-1.579798,14.914712,2.4418283,-3.6623783,4.469135,0.97354645,7.6207867,-0.025320435,4.5534544,-2.6106727,1.7242404,-4.88257,-0.881798,-1.6260263,-5.0370884,0.08939752,-1.2435925,-1.4353558,-3.8447158,-2.574624,2.298571,-2.724727,-1.6606731,-0.07826459,3.1167715,-1.0798279,2.3975675,5.6439123,0.4561142,0.43516597,20.459654261054514,13.347375297258218
data/Happy_Male/ml_happy_B-10.wav,happy,-427.2221,106.38744,1.1070912,2.685999,-9.970589,-7.599784,2.853258,-10.188474,2.6638777,-1.5515654,-0.952602,-0.9660479,-6.0444636,-7.622511,-0.9230842,-2.117149,-5.1599584,0.71035004,-3.548756,-2.191381,-0.8763449,3.8576794,0.4319195,2.7706406,4.424588,9.119657,8.04472,9.983029,1.2025701,-2.5745325,0.45545378,-0.75825226,3.5840702,0.509808,0.502788,12.883299763612253,14.21917211914505
data/Happy_Male/ml_happy_B-04.wav,happy,-424.0453,108.53206,-7.592216,-2.963854,-11.208877,-5.4511867,-0.1454451,-6.9199314,-2.0776424,3.812536,-2.8166504,-2.3399713,-7.179237,-4.7262115,-0.22407813,0.15848,-1.9673492,2.3729713,-1.7980485,2.9677665,-1.3354152,2.3208787,-0.8631427,0.47201347,-4.0029297,-0.12471309,-1.5652984,0.6687768,-0.5084262,-1.9636941,2.2031672,-1.2077347,1.7958419,0.5760517,0.61784446,13.327375153265685,12.134462142042217
